-0.12050847 -0.49136925 2.543841 -0.008377075 5.058426 -0.79441833
0.23954293 -0.44669628 3.3702655 0.41156006 4.9914246 0.87457275
0.25768661 -0.29322147 4.5051847 0.49412537 5.071594 3.135788
0.44255066 -0.12738705 4.8398046 0.7896271 5.2055817 4.680359
-0.15131837 -0.6809745 4.004888 0.15792847 4.4817505 4.8466644
-0.26366943 -0.22892237 4.2787642 -0.020339966 4.8765717 6.1902313
0.15660596 -0.41763496 3.9456067 0.4390869 4.5834503 6.8434753
0.39327794 -0.38962555 3.6943882 0.77407837 4.5140533 7.515854
0.25720048 -0.21885395 3.6982474 0.702301 4.6301117 8.444275
-0.0019422472 -0.25356197 3.4553509 0.44267273 4.532013 9.065216
0.035775304 -0.30718327 3.1538315 0.4893341 4.401596 9.552155
0.16261682 -0.23042679 3.0494814 0.65682983 4.420746 10.210175
0.11190498 -0.1910429 2.957395 0.63409424 4.412369 10.857437
0.06846684 -0.35478735 2.5391588 0.6077728 4.1599274 11.07399
-0.01605171 -0.25703526 2.5529575 0.51924133 4.1934204 11.726028
-0.0013545156 -0.28602362 2.3802328 0.53359985 4.092926 12.148361
0.10611856 -0.30060863 1.9032345 0.66760254 4.003189 12.147171
0.18059796 -0.25484228 1.8949022 0.78723145 3.9852448 12.612564
0.16649985 -0.27661562 1.613553 0.8147583 3.8943176 12.734604
0.034615874 -0.25383663 1.3913422 0.6915283 3.8536377 12.8602295
-0.100566626 -0.2327323 1.2528076 0.5312042 3.8165588 13.034897
-0.10342693 -0.17661572 1.0491457 0.5024872 3.8285217 13.093521
0.036899567 -0.13747168 0.8192234 0.6520386 3.8332977 13.068405
0.14820862 -0.07838535 0.66876984 0.8003998 3.8727875 13.085144
0.13675535 -0.056971073 0.52832603 0.8231354 3.879959 13.076782
-0.014069855 -0.06471753 0.36330986 0.6687927 3.8560333 13.002594
-0.14046735 -0.04794097 0.2849102 0.50727844 3.8608246 12.995422
-0.13056237 -0.042185783 0.12551117 0.48454285 3.8560333 12.867401
0.005620897 -0.02513051 -0.08718872 0.62213135 3.866806 12.632904
0.12031704 0.048804283 -0.13962364 0.76690674 3.952942 12.545563
0.105823934 0.07253957 -0.2897148 0.7788696 3.994812 12.323044
-0.00531888 0.08865905 -0.5275364 0.6663971 4.0330963 11.953339
-0.08560276 0.12070751 -0.7407427 0.5647125 4.0953217 11.554947
-0.06466138 0.14058447 -0.97353935 0.5694885 4.150345 11.078766
9.198189E-4 0.18330526 -1.1607285 0.6352997 4.2388916 10.601395
0.028482437 0.30839968 -1.2377262 0.6699829 4.441086 10.214966
-0.15714574 0.20077229 -1.6372032 0.44506836 4.3836517 9.406189
-0.21951544 0.247715 -1.7902431 0.32781982 4.492523 8.805588
0.008152306 0.33025217 -2.034233 0.55752563 4.6576233 8.05304
0.19508386 0.32355213 -2.3270454 0.79322815 4.7318115 7.178467
-0.02962625 0.26171017 -2.6761503 0.56111145 4.7353973 6.160324
-0.34624738 0.34049606 -2.8243065 0.15792847 4.8993073 5.3060913
-0.23488364 0.44563913 -2.7983122 0.21057129 5.11586 4.6325073
0.18537188 0.109562874 -2.2128077 0.6771698 4.8071747 4.66481
0.097565055 0.39202023 -2.9532537 0.6137543 5.1876373 3.1860504
-0.19280976 0.21694851 -4.3591847 0.275177 5.066803 0.6903229
-0.228906 0.122826576 -4.7536197 0.18185425 5.0033875 -0.8925171
-0.3994334 0.41698694 -4.365689 -0.088531494 5.4017944 -1.5960083
-0.14726889 0.4388752 -4.1252174 0.1268158 5.5334015 -2.3868408
0.02575177 0.44489908 -4.0180206 0.3062744 5.65065 -3.2841492
-0.08563638 0.51002073 -3.9485352 0.17347717 5.843277 -4.2017975
-0.1489046 0.43577576 -3.8068018 0.07298279 5.8779755 -5.0117645
-0.035859525 0.34765625 -3.5890937 0.17706299 5.87677 -5.69133
0.03161511 0.38914776 -3.528819 0.2524414 6.0155487 -6.51326
-0.2637582 0.43287563 -3.6002526 -0.10887146 6.1674957 -7.4847565
-0.1928181 0.26111984 -3.2448626 -0.086135864 6.06102 -7.9405823
0.16159025 0.34672546 -3.2601357 0.30867004 6.233307 -8.770889
0.082372785 0.28311777 -3.0531769 0.25004578 6.2404785 -9.327225
-0.18773946 0.10876942 -2.7153196 -0.06700134 6.0933228 -9.668198
-0.33682486 0.13008165 -2.558938 -0.30029297 6.147156 -10.15155
-0.1498188 0.1710701 -2.323762 -0.15074158 6.2309113 -10.497314
0.06390962 0.13398743 -2.0408573 0.07896423 6.2273254 -10.724625
-0.04458764 0.069860935 -1.8116779 -0.04067993 6.180664 -10.948364
-0.13138545 0.09703827 -1.6876602 -0.1603241 6.2321014 -11.246262
-0.07160006 0.08911753 -1.3731022 -0.11843872 6.24646 -11.274979
0.079585195 0.0875659 -1.0917797 0.052642822 6.2668 -11.266602
0.108651064 0.10738182 -0.88874435 0.10887146 6.3134613 -11.285751
-0.019316941 0.05623007 -0.6363373 -0.023925781 6.276367 -11.192429
-0.15902045 0.026807785 -0.47749043 -0.2033844 6.253647 -11.152954
-0.12339556 0.006126404 -0.30925083 -0.1986084 6.234497 -11.062027
0.05730162 -0.036248684 -0.05692196 -0.0035858154 6.1830597 -10.823929
0.14442527 -0.028046608 0.10759926 0.119644165 6.18425 -10.632507
0.035144717 -0.027222633 0.31770802 0.01914978 6.1782684 -10.342972
-0.0963227 -0.063892365 0.5786295 -0.13639832 6.1256256 -9.937393
-0.05120367 -0.07121897 0.81608963 -0.1040802 6.1004944 -9.495911
0.15810934 -0.008159161 0.9993439 0.14476013 6.1615143 -9.06282
0.22507146 -0.012264729 1.2962275 0.2679901 6.1543427 -8.441879
0.08817484 -0.13232183 1.6629467 0.1531372 6.0012054 -7.659424
-0.14576872 -0.10298872 1.796483 -0.117248535 6.0047913 -7.076767
-0.16638304 -0.11780357 2.122489 -0.17945862 5.9605255 -6.2201385
0.2181631 -0.22345448 2.5038872 0.2596283 5.799011 -5.2127686
0.30374193 -0.19695187 2.5860076 0.42114258 5.7762756 -4.484146
0.035290897 -0.21116257 2.95511 0.16151428 5.7092743 -3.3762665
0.11437774 -0.03588581 3.2130504 0.26919556 5.87558 -2.3150635
-0.032924086 -0.3694439 3.3811336 0.11366272 5.4496613 -1.3016968
-0.06558488 -0.399889 2.99779 0.06460571 5.3192444 -0.93559265
-0.018007457 -0.6127949 2.709304 0.107681274 4.9531403 -0.5467529
0.30718827 -0.42993355 3.8519893 0.5096741 5.0285187 1.5589294
0.2581896 -0.23866081 4.8570676 0.5252228 5.1601257 3.7782745
0.26589006 -0.32492542 4.647519 0.59939575 4.99263 4.730606
-0.18449253 -0.58823633 4.1075664 0.102890015 4.58226 5.2175446
-0.18970828 -0.281075 4.2766905 0.050247192 4.819153 6.455841
0.24353367 -0.47946215 3.8750267 0.54437256 4.5009003 7.022934
0.3584866 -0.3472047 3.7336397 0.74894714 4.546356 7.8149567
0.21692842 -0.19927263 3.6827493 0.6616211 4.64447 8.684753
-0.00831762 -0.28289223 3.374031 0.43429565 4.4901276 9.219543
0.09384638 -0.30479288 3.115582 0.55992126 4.392029 9.73999
0.11144185 -0.18257952 3.0686498 0.6053772 4.4685974 10.46022
0.059490383 -0.19583178 2.8837166 0.56829834 4.4063873 10.996216
0.026535153 -0.31746864 2.445755 0.5419769 4.2053833 11.169693
0.061425865 -0.27503204 2.4198608 0.5922241 4.179062 11.748764
0.153462 -0.33009624 2.2153683 0.72262573 4.0414734 12.098114
0.1811558 -0.32436752 2.0106125 0.7956085 3.9661102 12.396011
0.13918734 -0.30448914 1.8525696 0.7884369 3.9098663 12.701111
-0.0063747168 -0.29431152 1.5825443 0.6412811 3.846466 12.826721
-0.12092012 -0.23641348 1.3378258 0.49650574 3.8452606 12.916458
-0.0785476 -0.17285872 1.1688442 0.51924133 3.8656006 13.039688
0.084561825 -0.11914635 0.9810219 0.7034912 3.8895264 13.097122
0.17772031 -0.095317125 0.73313236 0.8410797 3.8895264 13.0325165
0.12590432 -0.08294296 0.639143 0.82073975 3.8811646 13.098312
-0.034237444 -0.0874114 0.51993275 0.6520386 3.8548431 13.109085
-0.14128155 -0.09003401 0.3374548 0.5096741 3.829712 13.010971
-0.11110878 -0.069158554 0.24890709 0.5120697 3.8332977 12.98465
0.010649085 -0.027568102 0.08713913 0.63648987 3.8679962 12.844666
0.104234576 0.01910758 -0.075772285 0.75613403 3.9194489 12.662811
0.048927188 0.055483818 -0.21854019 0.7130585 3.969696 12.465408
-0.039337218 0.092238665 -0.36529827 0.6149597 4.0295105 12.227325
-0.06688237 0.10441828 -0.5918236 0.57069397 4.067795 11.852844
0.013486266 0.1419208 -0.8342991 0.6544342 4.1407776 11.401794
0.049082458 0.1537342 -1.0445385 0.702301 4.191025 10.93042
9.725094E-4 0.20626402 -1.1955185 0.6544342 4.2951202 10.48056
-0.083450556 0.27029705 -1.2646055 0.54914856 4.4267273 10.095322
-0.24765646 0.16742182 -1.7209129 0.32302856 4.3657074 9.208786
-0.108147144 0.28515816 -1.8543425 0.4355011 4.5547333 8.611771
0.17860681 0.3468156 -2.1276264 0.76690674 4.7030945 7.8065796
0.095021665 0.31286478 -2.4687634 0.707077 4.74736 6.8482513
-0.23313797 0.26464748 -2.723485 0.32063293 4.7653046 5.9126587
-0.38846353 0.41845655 -2.8315468 0.06819153 5.0237274 5.09671
0.024226725 0.33094454 -2.6758451 0.48693848 5.0189514 4.5834503
0.20793116 0.13075924 -2.3148704 0.72262573 4.8514557 4.3657074
-0.06815213 0.44534206 -3.3746872 0.4295044 5.2773743 2.4622192
-0.23063254 0.12847805 -4.6570864 0.20936584 4.99263 0.015548706
-0.21608561 0.19561672 -4.5822973 0.16989136 5.108673 -1.0552368
-0.35472885 0.46948147 -4.2707453 -0.057434082 5.4999084 -1.8113708
-0.067462265 0.36983585 -4.0617013 0.21296692 5.4927216 -2.617752
0.07427728 0.54090023 -4.0351644 0.37327576 5.799011 -3.600006
-0.18559772 0.43750525 -3.8378239 0.06700134 5.8049927 -4.3621216
-0.098710105 0.43039942 -3.7603471 0.12921143 5.905487 -5.2247314
-0.031116515 0.35963917 -3.5366101 0.18902588 5.924637 -5.885147
-0.049771145 0.41117334 -3.5452185 0.15792847 6.078964 -6.78006
-0.26761234 0.41316748 -3.487029 -0.1268158 6.18425 -7.593628
-0.065737806 0.21662998 -3.1810908 0.058624268 6.04187 -8.082962
0.20201181 0.38579178 -3.2703733 0.37687683 6.30748 -8.989838
-0.03173773 0.20431232 -2.9024801 0.13519287 6.1770782 -9.347565
-0.26275593 0.099313736 -2.6789908 -0.16151428 6.0969086 -9.793823
-0.29634976 0.1521926 -2.5049849 -0.26919556 6.1878357 -10.246063
-0.052350804 0.16770124 -2.2480555 -0.0382843 6.24527 -10.551147
0.040431373 0.08821392 -1.9295721 0.06460571 6.1878357 -10.715057
-0.10643664 0.08397484 -1.7839041 -0.10887146 6.20459 -11.015366
-0.13204873 0.12843466 -1.6453485 -0.16749573 6.2811584 -11.288147
-0.0070549995 0.085523605 -1.2923412 -0.044265747 6.2596283 -11.2582245
0.105378956 0.083726406 -1.0032454 0.09451294 6.278763 -11.21994
0.063246034 0.087085724 -0.816 0.06819153 6.303894 -11.236694
-0.0824354 0.0380764 -0.5953779 -0.098098755 6.2644043 -11.164917
-0.1645323 0.024724007 -0.46098232 -0.22132874 6.2572327 -11.145767
-0.05123034 -0.009896278 -0.22425461 -0.12083435 6.2201385 -10.965103
0.11023643 -0.022272587 0.0024442673 0.06819153 6.202194 -10.737793
0.1303034 -0.023555756 0.17806625 0.12083435 6.1950226 -10.517654
-0.017314894 -0.035116196 0.39417458 -0.03111267 6.1746826 -10.203003
-0.10190123 -0.07977772 0.6608715 -0.14117432 6.110077 -9.771088
0.025681164 -0.060953617 0.89910793 -0.007171631 6.1136627 -9.308075
0.1861211 0.025895596 1.0226927 0.19979858 6.2069855 -8.928818
0.18335733 -0.04245472 1.405837 0.24287415 6.1280212 -8.194214
-0.007415697 -0.18423223 1.7554073 0.050247192 5.9401855 -7.405792
-0.1896972 -0.024876118 1.8197193 -0.17945862 6.0933228 -6.886551
-0.061791945 -0.20558214 2.2128677 -0.06700134 5.8612213 -5.9401855
0.31140628 -0.20274687 2.6068301 0.38404846 5.8133698 -4.894516
0.17638335 -0.09137249 2.7085476 0.29312134 5.9019012 -4.1156616
0.10951488 -0.14583969 2.9402022 0.2536316 5.810974 -3.1489563
0.109633386 -0.34064627 3.3265147 0.28115845 5.531006 -1.931015
-0.024280608 -0.3433423 3.4077816 0.14117432 5.4424744 -0.99780273
-0.21275945 -0.41632462 2.7731247 -0.100494385 5.2654114 -0.93917847
0.18009761 -0.5646877 3.0043032 0.33738708 4.975876 0.04307556
0.18140718 -0.43739462 4.163599 0.38404846 4.99382 2.2432709
0.4016321 -0.13264275 4.990547 0.7046814 5.2654114 4.317856
0.082987815 -0.5693712 4.245111 0.40678406 4.6863403 4.6336975
-0.24371716 -0.39902735 4.224971 0.01914978 4.7569275 5.6698
-0.077249125 -0.3345294 4.1475916 0.16630554 4.737793 6.629318
0.3803882 -0.4485197 3.8109932 0.7190399 4.511673 7.245468
0.3626968 -0.31288052 3.7168732 0.7920227 4.569092 8.080566
0.107344925 -0.2187128 3.6453981 0.5635071 4.6085815 8.920441
